AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"186,740",2.3,,,,,53.60,"111,490",0.7,29.54,38.61,50.14,64.03,80.29,"61,440","80,310","104,300","133,180","167,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"70,190",6.7,,,,,47.49,"98,770",1.5,23.12,30.88,44.54,60.69,78.03,"48,100","64,230","92,650","126,230","162,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"113,330",1.6,,,,,56.49,"117,490",0.8,25.84,35.24,50.00,76.36,96.90,"53,750","73,290","104,000","158,820","201,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"435,370",1.0,,,,,58.77,"122,230",0.6,26.89,38.16,56.05,75.72,90.61,"55,940","79,370","116,580","157,500","188,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"435,370",1.0,,,,,58.77,"122,230",0.6,26.89,38.16,56.05,75.72,90.61,"55,940","79,370","116,580","157,500","188,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"432,400",0.8,,,,,57.63,"119,880",0.5,30.28,38.68,51.71,70.65,88.98,"62,980","80,460","107,570","146,960","185,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"26,670",3.2,,,,,68.02,"141,480",2.3,37.77,46.96,62.50,82.04,103.41,"78,570","97,680","130,000","170,650","215,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"26,670",3.2,,,,,68.02,"141,480",2.3,37.77,46.96,62.50,82.04,103.41,"78,570","97,680","130,000","170,650","215,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,030",2.5,,,,,62.15,"129,260",1.0,33.29,42.58,60.92,75.49,93.84,"69,240","88,570","126,710","157,020","195,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,030",2.5,,,,,62.15,"129,260",1.0,33.29,42.58,60.92,75.49,93.84,"69,240","88,570","126,710","157,020","195,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"108,510",1.4,,,,,47.95,"99,730",0.6,27.43,32.86,42.76,60.57,76.88,"57,060","68,360","88,940","125,990","159,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"108,510",1.4,,,,,47.95,"99,730",0.6,27.43,32.86,42.76,60.57,76.88,"57,060","68,360","88,940","125,990","159,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"29,030",2.7,,,,,55.63,"115,700",1.2,30.77,39.53,50.79,68.03,83.68,"64,000","82,220","105,650","141,490","174,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"29,030",2.7,,,,,55.63,"115,700",1.2,30.77,39.53,50.79,68.03,83.68,"64,000","82,220","105,650","141,490","174,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"262,440",1.1,,,,,60.96,"126,800",0.7,32.33,41.18,57.80,76.39,95.74,"67,240","85,660","120,230","158,880","199,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"262,440",1.1,,,,,60.96,"126,800",0.7,32.33,41.18,57.80,76.39,95.74,"67,240","85,660","120,230","158,880","199,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"3,720",12.6,,,,,44.02,"91,550",3.5,23.07,29.21,39.18,51.53,74.32,"47,980","60,750","81,490","107,180","154,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,"3,720",12.6,,,,,44.02,"91,550",3.5,23.07,29.21,39.18,51.53,74.32,"47,980","60,750","81,490","107,180","154,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,617,130",0.3,,,,,51.36,"106,830",0.3,28.21,36.81,47.85,62.62,80.04,"58,670","76,560","99,520","130,240","166,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"191,460",1.2,,,,,46.25,"96,190",0.6,26.75,32.64,42.28,55.87,70.30,"55,650","67,900","87,950","116,210","146,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"126,380",1.6,,,,,49.78,"103,550",0.7,29.38,36.80,46.91,60.04,76.39,"61,110","76,540","97,570","124,880","158,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"106,770",2.0,,,,,51.09,"106,260",0.8,29.95,37.48,47.73,60.84,77.61,"62,300","77,960","99,280","126,550","161,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"19,600",4.4,,,,,42.68,"88,780",1.1,26.33,30.85,38.40,50.04,62.59,"54,770","64,170","79,870","104,090","130,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"65,090",1.5,,,,,39.38,"81,910",0.6,22.85,28.69,36.97,47.65,60.52,"47,530","59,670","76,910","99,110","125,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"14,260",3.0,,,,,41.68,"86,690",0.9,25.84,31.57,39.13,49.02,61.03,"53,740","65,670","81,390","101,960","126,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"50,830",1.7,,,,,38.73,"80,570",0.7,22.54,27.97,36.27,47.18,60.38,"46,880","58,170","75,440","98,130","125,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,800,740",0.4,,,,,57.52,"119,640",0.3,35.76,41.43,52.22,67.22,83.81,"74,370","86,170","108,620","139,810","174,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"67,710",2.0,,,,,68.30,"142,060",0.6,41.68,51.02,64.89,81.58,98.98,"86,700","106,110","134,960","169,690","205,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"67,710",2.0,,,,,68.30,"142,060",0.6,41.68,51.02,64.89,81.58,98.98,"86,700","106,110","134,960","169,690","205,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,480",11.8,,,,,52.04,"108,230",4.3,32.72,39.55,47.40,60.04,80.03,"68,060","82,260","98,590","124,880","166,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,480",11.8,,,,,52.04,"108,230",4.3,32.72,39.55,47.40,60.04,80.03,"68,060","82,260","98,590","124,880","166,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"23,480",4.6,,,,,56.20,"116,890",2.1,34.55,41.82,52.58,65.68,80.86,"71,850","86,980","109,370","136,600","168,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"23,480",4.6,,,,,56.20,"116,890",2.1,34.55,41.82,52.58,65.68,80.86,"71,850","86,980","109,370","136,600","168,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"21,070",3.6,,,,,62.49,"129,980",2.2,38.19,47.03,60.12,75.57,87.92,"79,420","97,820","125,040","157,190","182,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"21,070",3.6,,,,,62.49,"129,980",2.2,38.19,47.03,60.12,75.57,87.92,"79,420","97,820","125,040","157,190","182,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"367,840",1.0,,,,,52.24,"108,670",0.9,32.81,38.43,48.48,62.34,78.47,"68,240","79,930","100,840","129,680","163,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"367,840",1.0,,,,,52.24,"108,670",0.9,32.81,38.43,48.48,62.34,78.47,"68,240","79,930","100,840","129,680","163,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"76,660",1.9,,,,,78.21,"162,670",0.6,44.68,60.62,77.76,97.59,108.33,"92,940","126,090","161,740","202,990","225,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"76,660",1.9,,,,,78.21,"162,670",0.6,44.68,60.62,77.76,97.59,108.33,"92,940","126,090","161,740","202,990","225,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"295,650",1.4,,,,,62.07,"129,100",0.5,37.47,46.48,60.12,76.56,94.00,"77,940","96,680","125,040","159,240","195,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"198,750",1.7,,,,,60.15,"125,100",0.8,36.80,44.63,58.00,73.53,88.61,"76,550","92,830","120,630","152,950","184,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"96,900",2.0,,,,,66.00,"137,280",0.7,39.35,48.88,62.60,80.61,99.50,"81,840","101,680","130,220","167,670","206,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"38,340",3.1,,,,,54.29,"112,910",0.8,33.65,40.18,51.50,64.63,77.99,"69,990","83,570","107,110","134,420","162,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"38,340",3.1,,,,,54.29,"112,910",0.8,33.65,40.18,51.50,64.63,77.99,"69,990","83,570","107,110","134,420","162,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"387,190",0.7,,,,,53.10,"110,450",0.3,35.69,40.26,49.36,62.27,77.16,"74,220","83,750","102,670","129,530","160,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"21,450",6.5,,,,,57.58,"119,770",1.8,32.89,43.72,55.36,68.74,82.33,"68,420","90,930","115,160","142,980","171,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"365,740",0.7,,,,,52.84,"109,900",0.3,35.76,40.19,49.25,62.14,76.85,"74,370","83,600","102,440","129,250","159,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"8,250",5.5,,,,,59.70,"124,180",1.0,39.91,47.71,53.96,66.20,83.33,"83,010","99,250","112,230","137,690","173,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"8,250",5.5,,,,,59.70,"124,180",1.0,39.91,47.71,53.96,66.20,83.33,"83,010","99,250","112,230","137,690","173,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"22,770",2.0,,,,,57.81,"120,250",0.6,34.76,42.35,54.26,68.61,84.48,"72,300","88,080","112,860","142,720","175,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"22,770",2.0,,,,,57.81,"120,250",0.6,34.76,42.35,54.26,68.61,84.48,"72,300","88,080","112,860","142,720","175,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"296,810",1.3,,,,,54.62,"113,610",0.4,35.57,40.45,50.05,63.75,79.01,"73,990","84,130","104,110","132,590","164,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"296,810",1.3,,,,,54.62,"113,610",0.4,35.57,40.45,50.05,63.75,79.01,"73,990","84,130","104,110","132,590","164,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"6,080",6.4,,,,,55.49,"115,410",1.9,32.45,41.00,51.07,65.67,81.73,"67,490","85,280","106,220","136,590","169,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"6,080",6.4,,,,,55.49,"115,410",1.9,32.45,41.00,51.07,65.67,81.73,"67,490","85,280","106,220","136,590","169,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"15,280",3.4,,,,,67.51,"140,420",1.2,44.69,52.26,64.41,78.67,94.37,"92,960","108,690","133,970","163,630","196,290",,
